sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,hard_drive_interface,hard_drive_capacity,hard_drive_speed,hard_drive_form_factor,hard_drive_cache,errors
btd-025150,661-5293,661-5293 Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,479.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-5293</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA</li></ul>",<ul> <li><strong>Part No. :</strong> 661-5293</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-5293 Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-025150.jpeg,btd-025150.jpeg,btd-025150.jpeg,Apple,SATA,320GB - 500GB,5400 RPM,2.5-inch,,
btd-025151,655-1646,655-1646 Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,104.96,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1646</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1646</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1646 Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-025151.jpeg,btd-025151.jpeg,btd-025151.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,5400 RPM,2.5-inch,8 MB,
btd-025152,661-5145,661-5145 Apple 320GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,80.91,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-5145</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 320 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-5145</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-5145 Apple 320GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,,,btd-025152.jpeg,btd-025152.jpeg,btd-025152.jpeg,Apple,SATA 1.5 Gbps,160GB - 320GB,7200 RPM,2.5-inch,,
btd-025153,661-5451,661-5451 Apple 2TB 7200RPM SATA 3.5-inch Internal Hard Drive with Carrier,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,732.35,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-5451</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 2 TB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA</li></ul>",<ul> <li><strong>Part No. :</strong> 661-5451</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-5451 Apple 2TB 7200RPM SATA 3.5-inch Internal Hard Drive with Carrier,,,btd-025153.jpeg,btd-025153.jpeg,btd-025153.jpeg,Apple,SATA,2 TB,7200 RPM,3.5-inch,,
btd-025154,661-7107,661-7107 Apple 1TB 5400RPM SATA 2.5-inch Internal Hard Drive for iMac,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,156.65,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-7107</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA</li></ul>",<ul> <li><strong>Part No. :</strong> 661-7107</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-7107 Apple 1TB 5400RPM SATA 2.5-inch Internal Hard Drive for iMac,,,btd-025154.jpeg,btd-025154.jpeg,btd-025154.jpeg,Apple,SATA,1 TB,5400 RPM,2.5-inch,,
btd-025155,655-1475G,655-1475G Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,56.67,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1475G</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Cache :</strong> 32 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1475G</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1475G Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,,,btd-025155.jpeg,btd-025155.jpeg,btd-025155.jpeg,Apple,SATA 3.0 Gbps,1 TB,7200 RPM,3.5-inch,32 MB,
btd-025156,MC729ZMA04,MC729ZMA04 Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,174.50,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> MC729ZMA04</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Cache :</strong> 32 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> MC729ZMA04</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,MC729ZMA04 Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,,,btd-025156.jpeg,btd-025156.jpeg,btd-025156.jpeg,Apple,SATA 3.0 Gbps,1 TB,7200 RPM,3.5-inch,32 MB,
btd-025157,655-1359C,655-1359C Apple 500GB 7200RPM SATA 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,137.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1359C</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1359C</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1359C Apple 500GB 7200RPM SATA 3Gbps 16MB Cache 3.5-inch Internal Hard Drive,,,btd-025157.jpeg,btd-025157.jpeg,btd-025157.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,7200 RPM,3.5-inch,16 MB,
btd-025158,661-6497,661-6497 Apple 1TB 5400RPM SATA 2.5-inch Internal Hard Drive for MacBook Pro 15.4-inch,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,528.92,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-6497</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA</li></ul>",<ul> <li><strong>Part No. :</strong> 661-6497</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-6497 Apple 1TB 5400RPM SATA 2.5-inch Internal Hard Drive for MacBook Pro 15.4-inch,,,btd-025158.jpeg,btd-025158.jpeg,btd-025158.jpeg,Apple,SATA,1 TB,5400 RPM,2.5-inch,,
btd-025159,655-1359B,655-1359B Apple 500GB 7200RPM SATA 3Gbps 16MB Cache 3.5-inch internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,137.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1359B</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1359B</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1359B Apple 500GB 7200RPM SATA 3Gbps 16MB Cache 3.5-inch internal Hard Drive,,,btd-025159.jpeg,btd-025159.jpeg,btd-025159.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,7200 RPM,3.5-inch,16 MB,
btd-025160,655-1481E,655-1481E Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,56.67,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1481E</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Cache :</strong> 32 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1481E</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1481E Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-Inch Internal Hard Drive,,,btd-025160.jpeg,btd-025160.jpeg,btd-025160.jpeg,Apple,SATA 3.0 Gbps,1 TB,7200 RPM,3.5-inch,32 MB,
btd-025161,661-7877,661-7877 Apple 1TB 7200RPM SATA 6Gbps 64MB Cache 3.5-inch Internal Hard Drive for iMac,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,632.90,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-7877</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Cache :</strong> 64 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-7877</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-7877 Apple 1TB 7200RPM SATA 6Gbps 64MB Cache 3.5-inch Internal Hard Drive for iMac,,,btd-025161.jpeg,btd-025161.jpeg,btd-025161.jpeg,Apple,SATA 6.0 Gbps,1 TB,7200 RPM,3.5-inch,64 MB,
btd-025162,655-1539D,655-1539D Apple 320GB 5400RPM SATA 1.5Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,84.66,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1539D</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 320 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Average Seek Time :</strong> 14 ms</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1539D</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1539D Apple 320GB 5400RPM SATA 1.5Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-025162.jpeg,btd-025162.jpeg,btd-025162.jpeg,Apple,SATA 1.5 Gbps,160GB - 320GB,5400 RPM,2.5-inch,8 MB,
btd-025163,655-1360D,655-1360D Apple 500GB 7200RPM SATA 3Gbps 3.5-Inch Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,78.14,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1360D</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1360D</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1360D Apple 500GB 7200RPM SATA 3Gbps 3.5-Inch Hard Drive,,,btd-025163.jpeg,btd-025163.jpeg,btd-025163.jpeg,Apple,,,,,,
btd-025164,461289-001-B2,461289-001-B2 Apple 1TB 7200RPM SAS 3Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,80.13,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 461289-001-B2</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 461289-001-B2</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,461289-001-B2 Apple 1TB 7200RPM SAS 3Gbps 3.5-inch Internal Hard Drive,,,btd-025164.jpeg,btd-025164.jpeg,btd-025164.jpeg,Apple,SAS 3.0 Gbps,1 TB,7200 RPM,3.5-inch,,
btd-025165,TV823ZM/A,TV823ZM/A Apple 450GB 15000RPM SAS 3Gbps Hot Swap 16MB Cache 3.5-inch Internal Hard Drive for Xserve,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,208.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> TV823ZM/A</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 450 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 15000 RPM</li><li><strong>Drive Interface Type :</strong> SAS 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> TV823ZM/A</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,TV823ZM/A Apple 450GB 15000RPM SAS 3Gbps Hot Swap 16MB Cache 3.5-inch Internal Hard Drive for Xserve,,,btd-025165.jpeg,btd-025165.jpeg,btd-025165.jpeg,Apple,SAS 3.0 Gbps,320GB - 500GB,15000 RPM,,16 MB,
btd-025166,620-3084,620-3084 Apple 500GB 7200RPM ATA-100 8MB Cache 3.5-inch Internal Hard Drive with Carrier for Xserver G4,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,178.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 620-3084</li></ul>",<ul> <li><strong>Part No. :</strong> 620-3084</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,620-3084 Apple 500GB 7200RPM ATA-100 8MB Cache 3.5-inch Internal Hard Drive with Carrier for Xserver G4,,,btd-025166.jpeg,btd-025166.jpeg,btd-025166.jpeg,Apple,,,,,,
btd-025167,661-4389,661-4389 Apple 500GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,78.14,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-4389</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-4389</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-4389 Apple 500GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,,,btd-025167.jpeg,btd-025167.jpeg,btd-025167.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,7200 RPM,3.5-inch,,
btd-025168,661-01027,661-01027 Apple 500GB 5400RPM SATA 3Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,93.50,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-01027</li></ul>",<ul> <li><strong>Part No. :</strong> 661-01027</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-01027 Apple 500GB 5400RPM SATA 3Gbps 2.5-inch Internal Hard Drive,,,btd-025168.jpeg,btd-025168.jpeg,btd-025168.jpeg,Apple,,,,,,
btd-025169,6550-1646C,6550-1646C Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,92.61,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 6550-1646C</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 6550-1646C</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,6550-1646C Apple 500GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-025169.jpeg,btd-025169.jpeg,btd-025169.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,5400 RPM,2.5-inch,8 MB,
btd-025170,655-1390D,655-1390D Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,56.13,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1390D</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1390D</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1390D Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-inch Internal Hard Drive,,,btd-025170.jpeg,btd-025170.jpeg,btd-025170.jpeg,Apple,SATA,1 TB,7200 RPM,,,
btd-025171,655-1481D,655-1481D Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,352.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1481D</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Cache :</strong> 32 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1481D</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1481D Apple 1TB 7200RPM SATA 3Gbps 32MB Cache 3.5-inch Internal Hard Drive,,,btd-025171.jpeg,btd-025171.jpeg,btd-025171.jpeg,Apple,SATA 3.0 Gbps,1 TB,7200 RPM,3.5-inch,32 MB,
btd-025172,661-4383,661-4383 Apple 500GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,567.79,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-4383</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 500 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-4383</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-4383 Apple 500GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,,,btd-025172.jpeg,btd-025172.jpeg,btd-025172.jpeg,Apple,SATA 3.0 Gbps,320GB - 500GB,7200 RPM,3.5-inch,,
btd-025173,661-4633,661-4633 Apple 320GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,93.69,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-4633</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 320 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-4633</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-4633 Apple 320GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,,,btd-025173.jpeg,btd-025173.jpeg,btd-025173.jpeg,Apple,SATA 3.0 Gbps,160GB - 320GB,7200 RPM,3.5-inch,,
btd-025174,655-1571A,655-1571A Apple 320GB 5400RPM SATA 3Gbps 8MB Cache 9.5mm 2.5-Inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,94.07,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 655-1571A</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 320 GB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 655-1571A</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,655-1571A Apple 320GB 5400RPM SATA 3Gbps 8MB Cache 9.5mm 2.5-Inch Internal Hard Drive,,,btd-025174.jpeg,btd-025174.jpeg,btd-025174.jpeg,Apple,SATA 3.0 Gbps,160GB - 320GB,5400 RPM,,,
btd-025175,661-5520,661-5520 Apple 1TB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive for iMac,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Apple Hard Drives,56.13,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Apple</li><li><strong>Manufacturer Part # :</strong> 661-5520</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 1 TB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 661-5520</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Apple</li> ,,"Catalog, Search",Taxable Goods,661-5520 Apple 1TB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive for iMac,,,btd-025175.jpeg,btd-025175.jpeg,btd-025175.jpeg,Apple,SATA 3.0 Gbps,1 TB,7200 RPM,3.5-inch,,
